GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
530,1869ETH,34012,05/10/2013,2013,1,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,Tigray,Semien Miirabaw,Tahtay Koraro,Tigray,14.06732,38.30292,2,Addis Ababa,"The riots, which erupted Saturday in two camps near the Eritrean border and continued for three days, were staged by refugees calling for resettlement after a shipwreck off the Italian island of Lampedusa in which more than 300 asylum-seekers are feared dead, mainly from Eritrea and Somalia. The rioter tried to steal the police man's gun, after which he was killed.",0
530,1870ETH,34013,06/10/2013,2013,1,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,Tigray,Semien Miirabaw,Tahtay Adiyabo,Sheraro,14.40000,37.93330,1,Addis Ababa,"The riots, which erupted Saturday in two camps near the Eritrean border and continued for three days, were staged by refugees calling for resettlement after a shipwreck off the Italian island of Lampedusa in which more than 300 asylum-seekers are feared dead, mainly from Eritrea and Somalia.",0
530,1871ETH,34014,06/10/2013,2013,1,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,Tigray,Semien Miirabaw,Tahtay Koraro,Tigray,14.06732,38.30292,2,Addis Ababa,"The riots, which erupted Saturday in two camps near the Eritrean border and continued for three days, were staged by refugees calling for resettlement after a shipwreck off the Italian island of Lampedusa in which more than 300 asylum-seekers are feared dead, mainly from Eritrea and Somalia.",0
530,1872ETH,34015,07/10/2013,2013,1,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,Tigray,Semien Miirabaw,Tahtay Adiyabo,Sheraro,14.40000,37.93330,1,Addis Ababa,"The riots, which erupted Saturday in two camps near the Eritrean border and continued for three days, were staged by refugees calling for resettlement after a shipwreck off the Italian island of Lampedusa in which more than 300 asylum-seekers are feared dead, mainly from Eritrea and Somalia.",0
530,1873ETH,34016,07/10/2013,2013,1,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,Tigray,Semien Miirabaw,Tahtay Koraro,Tigray,14.06732,38.30292,2,Addis Ababa,"The riots, which erupted Saturday in two camps near the Eritrean border and continued for three days, were staged by refugees calling for resettlement after a shipwreck off the Italian island of Lampedusa in which more than 300 asylum-seekers are feared dead, mainly from Eritrea and Somalia.",0
530,1874ETH,34017,12/10/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Borena,Miyo,Laga,3.65000,38.58333,1,Voice of Oromo Liberation audio website in English,"On 12 October 2013, the OLA unit ambushed Ethiopian government troops at a place called Laga Laku in Guto Gida District, East Welega Zone, killing one soldier, seriously wounding four others and capturing a number of AK47 rifles",1
530,1875ETH,34018,13/10/2013,2013,1,Remote violence,Civilians (Ethiopia),,7,Unidentified Armed Group (Ethiopia),,3,37,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,1,Ethiopian Radio and Television Agency,"Two people have been killed in a bomb explosion in Addis Ababa, according to the National Intelligence and Security Service and Federal Police Joint Counterterrorism Taskforce.",2
530,1877ETH,34019,26/10/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Mirab Welega,Nejo,Gida,9.34067,35.39497,1,Voice of Oromo Liberation audio website in English,"On 26 October 2013, the special unit of the Oromo Liberation Army ambushed Ethiopian troops at a place called Gara Dicho, in the district of Gidda Ayana, Eastern Wellega Zone, killing two soldiers",2
530,1876ETH,34020,26/10/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Jarar,Aware,Aware,8.25611,44.15667,1,Voice of Oromo Liberation audio website in English,"Oromo Liberation Army claims attacking Ethiopian soliders near Aware town, killing three soliders",3
530,1878ETH,34021,27/10/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Misraq Wellega,Guto Gida,Nekemt,9.08330,36.55000,1,Voice of Oromo Liberation audio website in English,Oromo Liberation Army claims attacking Ethiopian soliders and taking four of their lives,4
530,1879ETH,34022,01/11/2013,2013,3,Riots/Protests,Rioters (Ethiopia),,5,Police Forces of Ethiopia (1991-),,1,15,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,Calamada.com,There have been clashes between the residents in Waaqsin town and the liyu police. The liyu Police allegedly executed and wounded many residents in the area of Waaqsin town where residents were reported clashing recently. No reports accounted for actual execution.,0
530,1880ETH,34023,02/11/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Amhara,Debub Wollo,Debresina,Borena,10.75000,38.76670,1,Voice of Oromo Liberation audio website in English,"Oromo Liberation Army fighters operating in southern zone attacked Ethiopian forces in Mudhi Hambo locality, Borena Zone, killing at least 13 soldiers out.",13
530,1881ETH,34024,05/11/2013,2013,1,Battle-No change of territory,Police Forces of Ethiopia (1991-),,1,Unidentified Ethnic Militia (Ethiopia),,4,14,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,Calamada.com,At least four Ethiopian police officers known as liyu police [special police force] were killed in the ambush attack and many more wounded as a police vehicle was also destroyed.,4
530,1882ETH,34025,05/11/2013,2013,1,Battle-No change of territory,Police Forces of Ethiopia (1991-),,1,Unidentified Ethnic Militia (Ethiopia),,4,14,Ethiopia,Somali,Korahe,Kebridehar,Balambal,7.08333,44.20000,1,Calamada.com,The liyu police attacked the Somali border town of Balanbal on 5 November where two of their soldiers were killed and four others wounded. Reports coming from the border town say fighting is still going on between the Ethiopian liyu police invaders and armed locals in border area.,2
530,1883ETH,34026,06/11/2013,2013,1,Strategic development,Government of South Sudan (2011-),,8,Government of Sudan (1989-),,8,88,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,1,Khartoum,"Sudan, South Sudan Reach Agreement On Disarmament and Community Security",0
530,1884ETH,34027,07/11/2013,2013,1,Battle-No change of territory,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (1991-),,1,13,Ethiopia,Oromia,Misraq Harerge,Babile,Babile,9.21670,42.33330,1,Voice of Oromo Liberation audio website in English,An unidentified armed group attacked and killed an Ethiopian miliary troop member,1
530,1885ETH,34028,07/11/2013,2013,1,Remote violence,Civilians (Ethiopia),,7,Unidentified Armed Group (Ethiopia),,3,37,Ethiopia,Oromia,Mirab Welega,Mana Sibu,Benishangul,9.87145,35.08850,2,Addis Ababa,"Four Ethiopians were killed in a bomb blast on a bus near the Sudanese border, the information minister said Thursday, as security forces remain on high alert following attack warnings.",4
530,1886ETH,34029,08/11/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Harari People,Hareri,Harar,Harar,9.31670,42.11670,1,Voice of Oromo Liberation audio website in English,OLA killed an Ethiopian spy on November 8th in Harar,1
530,1887ETH,34030,10/11/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Harari People,Hareri,Harar,Harar,9.31670,42.11670,2,Voice of Oromo Liberation audio website in English,"The Oromo Liberation Army attacked Ethiopian forces at Chalalaqa in Hardim locality, West Hararghe Zone, killing seven and wounding five others.",7
530,1888ETH,34031,11/11/2013,2013,1,Violence against civilians,Police Forces of Ethiopia (1991-),,1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,Mareeg website in English,"Sources close to the Ogaden regional administration told Ogaden today Press that 12 persons have been killed by the regional paramilitary forces, locally known Liyu Police.",12
530,1889ETH,34032,14/11/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Amhara,North Shewa,Minjar Shenkora,Arertu,8.93333,39.41667,1,Voice of Oromo Liberation audio website in English,"OLA forces attacked Ethiopian troops in Melka Jilo in Minjar District, North Shewa Zone, killing two soldiers",2
530,1890ETH,34033,15/11/2013,2013,1,Violence against civilians,Protesters (Ethiopia),,6,Police Forces of Ethiopia (1991-),,1,16,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,1,Addis Ababa,Ethiopian police used force Friday to disperse hundreds of people protesting against targeted attacks on Ethiopians in Saudi Arabia. One protester was allegidly beaten by police forces,0
530,1891ETH,34034,16/11/2013,2013,1,Violence against civilians,Civilians (Ethiopia),,7,Police Forces of Ethiopia (1991-),,1,17,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35000,42.80000,2,Mareeg website in English,"A fresh civilian killings was reported by the Somalilandsun, one of the leading Regional websites citing a source from Ogadentodey Press. At least 5 were killed based on reports.",5
530,1893ETH,34035,17/11/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Afar,Afar Zone 1,Mile,Badana,11.32500,40.71600,1,Voice of Oromo Liberation,"OLA forces attacked Ethiopian troops, killing two and seriously wounding three others",2
530,1892ETH,34036,17/11/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Mirab Hararghe,Mieso,Dudda Mullu,9.28333,40.83333,1,Voice of Oromo Liberation audio website in English,"On 17 November 2013, the OLA attacked government troops at Badana in West Harerge Zone's Mieso District, killing two soldiers and seriously wounding three others, the OLA eastern zonal command has said.",2
530,1894ETH,34037,19/11/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Mirab Welega,Nejo,Gida,9.34067,35.39497,1,Voice of Oromo Liberation audio website in English,"OLA's special forces operating in East Welega Zone ambushed soldiers and members of a paramilitary police force known as Liyu Police in Doro Bira, Gida District, killing two and wounding more than 10, the OLA western zonal command said.",2
530,1896ETH,34038,20/11/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Amhara,North Shewa,Siya Debirna Wayu,Lencha,9.75800,39.24400,1,Voice of Oromo Liberation,"OLA forces attacked Ethiopian troops, killing four and wounding seven others",4
530,1895ETH,34039,20/11/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Mirab Hararghe,Boke,Boke Bota,8.65000,40.71670,1,Voice of Oromo Liberation audio website in English,"On 20 November 2013, OLA special forces carried out an attack at Lencha in Boke District of West Harerge Zone, killing four government soldiers and seriously wounding seven others.",4
530,1897ETH,34040,21/11/2013,2013,1,Violence against civilians,OLA: Oromo Liberation Army,,2,Civilians (Ethiopia),,7,27,Ethiopia,Oromia,Misraq Harerge,Haro Maya,Haromya University,9.42500,42.03300,1,Voice of Oromo Liberation,OLA special forces killed a student at Haromyo University they believed was a spy,1
530,1898ETH,34041,26/11/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Mirab Shewa,Mida Kegn,Barkale,9.11700,37.55000,2,Voice of Oromo Liberation,"OLA special forces killed an army official they believed was a spy, no evidence of a battle",1
530,1899ETH,34042,28/11/2013,2013,1,Battle-No change of territory,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (1991-),,1,13,Ethiopia,Tigray,Semien Miirabaw,Tahtay Adiyabo,Sheraro,14.40000,37.93330,1,"Walta Information Centre website, Addis Ababa","Addis Ababa, 28 November: Eritrean trained six terrorists killed and twelve others captured by the Ethiopian forces while attempting to cross to the Ethiopian border through the Sudan after receiving training in Eritrea.",12
530,1900ETH,34043,02/12/2013,2013,1,Battle-No change of territory,Al-Shabiba Al-Islamiyah,,3,Liyu Ethnic Militia (Ethiopia),Military Forces of Ethiopia (1991-),4,34,Ethiopia,Somali,Shabelle,Mustahil,Sabat Hume,5.24500,44.73200,2,Sabaax,Al-Shabaab fighters staged a cross-border raid and captured an assortment of supplies including weapons from a police base in Sabat Hume before returning to Somalia,0
530,1901ETH,34044,03/12/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Mirab Hararghe,Doba,Doba,9.28333,41.08333,2,Voice of Oromo Liberation,"OLA forces kidnapped ""weyane agent"" Tlahun Ngusie, he was later released",0
530,1902ETH,34045,04/12/2013,2013,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Korahe,Kebridehar,Ogaden,6.99000,44.02000,3,"Radio Freedom, Voice of the Ogadeni People",ONLF forces killed 6 and wounded 5 in an attack in the Ogaden region,6
530,1903ETH,34046,05/12/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Police Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Mirab Hararghe,Doba,Biyo Karaba,9.36670,41.16670,1,Voice of Oromo Liberation,OLA forces attacked and wounded a police commander,0
530,1904ETH,34047,07/12/2013,2013,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),Liyu Ethnic Militia (Ethiopia),1,12,Ethiopia,Somali,Fafan,Jijiga,Banbaas,9.35000,42.80000,2,Ogaden Online,"ONLF  engaged in heavy fighting with Ethiopian military and Liyu militia forces, 45 Ethiopian soldiers killed, supplies, including weapons, taken, and ""staging strategic position and an arms depository"" were captured near the road between Jigjia and Hare",7
530,1905ETH,34048,07/12/2013,2013,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),Liyu Ethnic Militia (Ethiopia),1,12,Ethiopia,Somali,Fafan,Jijiga,Banbaas,9.35000,42.80000,2,Ogaden Online,"ONLF  engaged in heavy fighting with Ethiopian military and Liyu militia forces, 45 Ethiopian soldiers killed, supplies, including weapons, taken, and ""staging strategic position and an arms depository"" were captured near the road between Jigjia and Hare",7
530,1906ETH,34049,07/12/2013,2013,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),Liyu Ethnic Militia (Ethiopia),1,12,Ethiopia,Somali,Fafan,Jijiga,Hora-Hawd,9.35000,42.80000,2,Ogaden Online,"ONLF  engaged in heavy fighting with Ethiopian military and Liyu militia forces, 45 Ethiopian soldiers killed, supplies, including weapons, taken, and ""staging strategic position and an arms depository"" were captured near the road between Jigjia and Hare",8
530,1907ETH,34050,07/12/2013,2013,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),Liyu Ethnic Militia (Ethiopia),1,12,Ethiopia,Somali,Fafan,Jijiga,Hora-Hawd,9.35000,42.80000,2,Ogaden Online,"ONLF  engaged in heavy fighting with Ethiopian military and Liyu militia forces, 45 Ethiopian soldiers killed, supplies, including weapons, taken, and ""staging strategic position and an arms depository"" were captured near the road between Jigjia and Hare",8
530,1908ETH,34051,07/12/2013,2013,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),Liyu Ethnic Militia (Ethiopia),1,12,Ethiopia,Somali,Fafan,Jijiga,Qolaji,9.35000,42.80000,2,Ogaden Online,"ONLF  engaged in heavy fighting with Ethiopian military and Liyu militia forces, 45 Ethiopian soldiers killed, supplies, including weapons, taken, and ""staging strategic position and an arms depository"" were captured near the road between Jigjia and Hare",7
530,1909ETH,34052,07/12/2013,2013,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),Liyu Ethnic Militia (Ethiopia),1,12,Ethiopia,Somali,Fafan,Jijiga,Qolaji,9.35000,42.80000,2,Ogaden Online,"ONLF  engaged in heavy fighting with Ethiopian military and Liyu militia forces, 45 Ethiopian soldiers killed, supplies, including weapons, taken, and ""staging strategic position and an arms depository"" were captured near the road between Jigjia and Hare",8
530,1910ETH,34053,09/12/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Siti,Miesso,Gulube,9.32000,40.90000,2,Voice of Oromo Liberation,"OLA forces attacked Ethiopian military forces, killed 5 and wounded 8",5
530,1913ETH,34054,15/12/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Misraq Harerge,Gursum,Gursum,9.35000,42.40000,1,Voice of Oromo Liberation,OLA destroyed three enemy offices during a nighttime raid,0
530,1911ETH,34055,15/12/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Afar,Afar Zone 3,Amibara,Mieso,9.01000,40.20000,2,Voice of Oromo Liberation,"OLA put two police officers ""out of action"" and released two prisoners during attach on a military vehicle travelling between Mieso and Kora",0
530,1912ETH,34056,15/12/2013,2013,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Nogob,Fik,Simane,8.13330,42.30000,1,"Radio Freedom, Voice of the Ogadeni People",ONLF forces killed 6 and wounded 8 in Simane,6
530,1914ETH,34057,16/12/2013,2013,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Nogob,Fik,Bashuro,8.13330,42.30000,1,"Radio Freedom, Voice of the Ogadeni People",ONLF killed 11 soldiers and wounded 18 others in Bashuro,11
530,1915ETH,34058,16/12/2013,2013,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Fafan,Kebribeyah,Korati,9.10000,43.20000,1,"Radio Freedom, Voice of the Ogadeni People",ONLF killed 5 soldiers and wounded 7 in Korati,5
530,1916ETH,34059,16/12/2013,2013,1,Violence against civilians,Military Forces of Ethiopia (1991-),Liyu Ethnic Militia (Ethiopia),1,Civilians (Ethiopia),,7,17,Ethiopia,Somali,Shabelle,Mustahil,Mustahil,5.24000,44.70000,1,Ogaden Online,"Ethiopian forces, including Liyu militia, engaged in killing of at least 8 and wounding 6 civilians during ongoing fighting with ONLF",8
530,1917ETH,34060,17/12/2013,2013,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Misraq Wellega,Haro Limu,Lugo Boka,10.04000,36.20000,2,Voice of Oromo Liberation,OLA killed 10 soldiers and wounded 5 others during an ambush at a place called Lugo Boka,10
530,1918ETH,34061,17/12/2013,2013,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Korahe,Shekosh,Wikiwashi,7.37000,43.90000,1,"Radio Freedom, Voice of the Ogadeni People",ONLF killed 4 soldiers and wounded 6 in Wikiwashi,4
530,1919ETH,34062,29/12/2013,2013,1,Strategic development,UN: United Nations,,8,Civilians (Ethiopia),,7,78,Ethiopia,Gambela Peoples,Agnuak,Gambela Zuria,Gambella,8.25000,34.58330,3,Sudan Tribune,UN helicopters evacuated 650 Ethiopians from Nasir town in the Upper Nile State to the Ethiopian Gambella region,0
530,1920ETH,34063,12/01/2014,2014,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Nogob,Dihun,Baydada,7.22400,42.69500,2,"Radio Freedom, Voice of the Ogadeni",Three Ethiopian soldiers killed and five wounded,3
530,1921ETH,34064,15/01/2014,2014,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Nogob,Dihun,Qoradun,7.22400,42.69500,2,"Radio Freedom, Voice of the Ogadeni",One Ethiopian soldier killed and three wounded,1
530,1922ETH,34065,19/01/2014,2014,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Nogob,Dihun,Qolada,7.22400,42.69500,2,"Radio Freedom, Voice of the Ogadeni",Four Ethiopian soldiers killed and six wounded,4
530,1923ETH,34066,21/01/2014,2014,1,Strategic development,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Nogob,Dihun,Goranka,7.22400,42.69500,2,"Radio Freedom, Voice of the Ogadeni",28 Ethiopian soldiers defected,0
530,1924ETH,34067,23/01/2014,2014,1,Strategic development,Government of South Sudan (2011-),,8,SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction),SLM/A-FW: Sudan Liberation Movement/Army-Free Will,2,28,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,1,Catholic Information Service for Africa (Nairobi),Ceasefire signed between Government of South Sudan and South Sudanese rebels led by Riek Machar in Addis Ababa,0
530,1925ETH,34068,25/01/2014,2014,1,Strategic development,Military Forces of Ethiopia (1991-),,1,ONLF: Ogaden National Liberation Front,,2,12,Ethiopia,Somali,Korahe,Kebridehar,Geladid,6.74000,44.27800,2,"Radio Freedom, Voice of the Ogadeni",One Ethiopian soldier defected,0
530,1926ETH,34069,28/01/2014,2014,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Nogob,Dihun,Warfaahure,7.22400,42.69500,2,"Radio Freedom, Voice of the Ogadeni",Six Ethiopian soldiers killed and eight wounded,6
530,1927ETH,34070,29/01/2014,2014,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Jarar,Degehamedo,Kusowi,7.98330,43.01670,2,"Radio Freedom, Voice of the Ogadeni",Five Ethiopian soldiers killed and many wounded (amount not stated),5
530,1928ETH,34071,30/01/2014,2014,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Jarar,Degehamedo,Kufta,7.98330,43.01670,2,"Radio Freedom, Voice of the Ogadeni","One military vehicle destroyed, passengers also killed (exact number not stated)",2
530,1929ETH,34072,02/02/2014,2014,1,Battle-No change of territory,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Somali,Jarar,Degehamedo,Duri,7.98330,43.01670,2,"Radio Freedom, Voice of the Ogadeni",Human and material losses inflicted on Ethiopian military (number of casualties not stated),1
530,1930ETH,34073,04/03/2014,2014,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Mirab Hararghe,Doba,Biyo Karaba,9.36670,41.16670,1,Voice of Oromo Liberation,"OLA fighters ambushed Ethiopian soldiers; four were killed, three others were wounded; some arms and other materials were captured",4
530,1931ETH,34074,26/03/2014,2014,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Misraq Harerge,Meyu,Duncata,8.28287,41.84568,1,Voice of Oromo Liberation audio website,"Oromo Liberation Army attacked weyane soldiers, killing three and injuring two.",3
530,1932ETH,34075,04/04/2014,2014,1,Battle-No change of territory,Oromo Ethnic Militia (Ethiopia),Oromo Ethnic Group (Ethiopia),4,Military Forces of Ethiopia (1991-),,1,14,Ethiopia,Oromia,Mirab Welega,Nejo,Gida,9.34067,35.39497,2,Voice of Oromo Liberation audio website,Members of the Oromo Community beat up Ethiopian soldiers,0
530,1933ETH,34076,04/04/2014,2014,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Misraq Wellega,Sasiga,Haro,9.15000,36.51667,2,Voice of Oromo Liberation audio website,OLA kills 2 and wounds 3 Ethiopian soldiers,2
530,1934ETH,34077,15/04/2014,2014,2,Strategic development,Government of Ethiopia (1991-),,1,Civilians (Ethiopia),Journalists (Ethiopia),7,17,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa,9.03333,38.70000,2,Agence France Presse -- English,"Six bloggers from the Zone 9 website were arrested in April 2014 and charged with terrorism for having links to an outlawed group and for planning attacks. There detention was accused of being unlawful by rights group. Two were released in July 2015 after charges were dropped, and three others in October 2015. The last one was acquitted of all charges in absentia",0
530,1935ETH,34078,15/04/2014,2014,1,Violence against civilians,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Ethiopia,Benshangul-Gumaz,Asosa,Sherkole,Sherkole Wereda,10.66667,34.83333,2,"Walta Information Centre website, Addis Ababa",Attack on a bus killing 9 and injuring 6 at a place called Teiba in Sherkole Wereda district.,9
530,1936ETH,34079,26/04/2014,2014,1,Battle-No change of territory,OLA: Oromo Liberation Army,,2,Military Forces of Ethiopia (1991-),,1,12,Ethiopia,Oromia,Misraq Harerge,Kombolcha,Iftuha,9.43333,42.11861,2,Voice of Oromo Liberation,"OLA forces attacked Ethiopian soldiers, killing two and wounding three; two AK-47 assault rifles, along with large quantities of ammunition were captured",2
530,1937ETH,34080,28/04/2014,2014,1,Riots/Protests,Protesters (Ethiopia),,6,,,0,60,Ethiopia,Oromia,Mirab Shewa,Ambo Zuria,Ambo,8.98330,37.85000,1,Associated Press,Oromo students at Ambo campus protested against the expansion of Addis Ababa's administrative area into parts of Oromia,0
530,1938ETH,34081,29/04/2014,2014,1,Riots/Protests,Rioters (Ethiopia),,5,Police Forces of Ethiopia (1991-),,1,15,Ethiopia,Oromia,Mirab Shewa,Ambo Zuria,Ambo,8.98330,37.85000,1,Ethiomedia website / Associated Press,"At least 10 students were killed during rioting and violent clahses with police over a plan for parts of Oromio to be incorporated into the Addis Ababa administrative area; they set fire to a bank, a gas station and some government buildings, and ten vehicles in front of Abebech Gedera Hotel",10
530,1940ETH,34082,29/04/2014,2014,1,Riots/Protests,Rioters (Ethiopia),,5,Police Forces of Ethiopia (1991-),,1,15,Ethiopia,Oromia,Mirab Shewa,Ejere,Guder,9.18333,38.33333,1,Ethiomedia website / Associated Press,At least six students were shot in Guder town during rioting and violent clahses with police over a plan for parts of Oromio to be incorporated into the Addis Ababa administrative area,6
530,1941ETH,34083,29/04/2014,2014,1,Riots/Protests,Police Forces of Ethiopia (1991-),,1,Protesters (Ethiopia),,6,16,Ethiopia,Addis Abeba,Addis Abeba,Kolfe - Keran,Addis Ababa University,9.03333,38.70000,1,Ethiomedia website,Police cordoned off the Sidist Kilo and Arat Kilo campuses of Addis Ababa university due to fears that student protests from these campuses might spark violence,0
530,1939ETH,34084,29/04/2014,2014,1,Violence against civilians,Rioters (Ethiopia),,5,Civilians (Ethiopia),Students (Ethiopia),7,57,Ethiopia,Oromia,Mirab Shewa,Ambo Zuria,Ambo,8.98330,37.85000,1,Associated Press / Oromo Liberation Front website,"At least 1 student was killed during rioting and violent clashes with police by a grenade blast which wounded several others, believed to be connected to ""anti-government activists in the region""",1
